player_name,team_name,season,position_name,raid_points_player,tackle_points_player,total_points,raid_points_contribution,tackle_points_contribution,total_points_contribution,do_or_die_points_contribution,successful_raids_contribution,successful_tackles_contribution,super_raids_contribution,super_tackles_contribution
Ajinkya Ashok Pawar,Jaipur Pink Panthers,6,Raider,71.0,0.24,75.0,0.17108433693714617,0.001066666661925926,0.10548523191914876,0.2799999962666667,0.1706586821237764,0.014851485074992649,0.07692307100591762,0.03999999840000006
Ajit Singh,Jaipur Pink Panthers,6,Raider,9.0,0.0,9.0,0.021686746935694584,0.0,0.01265822783029785,0.026666666311111118,0.020958083769586577,0.0,0.0,0.0
Amit Kumar,Jaipur Pink Panthers,6,Raider,12.0,1.24,33.0,0.028915662580926114,0.0055111110866172845,0.04641350204442545,0.06666666577777779,0.029940119670837966,0.099009900499951,0.07692307100591762,0.03999999840000006
Anand Patil,Jaipur Pink Panthers,6,Raider,13.0,0.0,13.0,0.031325301129336625,0.0,0.018284106865985784,0.06666666577777779,0.02694610770375417,0.0,0.07692307100591762,0.0
Anup Kumar,Jaipur Pink Panthers,6,Raider,38.0,0.92,50.0,0.09156626483959936,0.004088888870716049,0.07032348794609918,0.013333333155555559,0.0898203590125139,0.059405940299970594,0.15384614201183525,0.0
Bajirao Hodage,Jaipur Pink Panthers,6,"Defender, right cover",0.0,0.17,1.0,0.0,0.000755555552197531,0.0014064697589219835,0.0,0.0,0.004950495024997549,0.0,0.0
David Shilisia J Mosambayi,Jaipur Pink Panthers,6,Raider,4.0,0.0,4.0,0.009638554193642039,0.0,0.005625879035687934,0.0,0.0029940119670837967,0.0,0.0,0.0
Deepak Niwas Hooda,Jaipur Pink Panthers,6,All Rounder,196.0,0.55,208.0,0.47228915548845984,0.0024444444335802473,0.29254570985577255,0.30666666257777786,0.48502993866757504,0.05445544527497304,0.3076922840236705,0.03999999840000006
Gangadhari Mallesh,Jaipur Pink Panthers,6,Raider,2.0,0.33,4.0,0.004819277096821019,0.0014666666601481483,0.005625879035687934,0.013333333155555559,0.0029940119670837967,0.004950495024997549,0.0,0.03999999840000006
Lokesh Kaushik,Jaipur Pink Panthers,6,Raider,2.0,0.0,4.0,0.004819277096821019,0.0,0.005625879035687934,0.0,0.005988023934167593,0.009900990049995098,0.0,0.0
Mohit Chhillar,Jaipur Pink Panthers,6,"Defender, right corner",0.0,2.21,31.0,0.0,0.009822222178567902,0.04360056252658149,0.0,0.0,0.1386138606999314,0.0,0.11999999520000018
N. Shiva Ramakrishna,Jaipur Pink Panthers,6,All Rounder,0.0,0.0,2.0,0.0,0.0,0.002812939517843967,0.0,0.0,0.004950495024997549,0.0,0.03999999840000006
Nitin Rawal,Jaipur Pink Panthers,6,All Rounder,25.0,0.67,31.0,0.06024096371026274,0.00297777776454321,0.04360056252658149,0.07999999893333334,0.05688622737459213,0.02475247512498775,0.07692307100591762,0.03999999840000006
Sandeep Kumar Dhull,Jaipur Pink Panthers,6,"Defender, left corner",0.0,3.05,67.0,0.0,0.013555555495308642,0.09423347384777289,0.0,0.0,0.3069306915498481,0.0,0.19999999200000032
Santhapanaselvam,Jaipur Pink Panthers,6,All Rounder,0.0,1.0,14.0,0.0,0.004444444424691358,0.01969057662490777,0.0,0.0,0.059405940299970594,0.0,0.07999999680000013
Selvamani K,Jaipur Pink Panthers,6,Raider,38.0,0.2,41.0,0.09156626483959936,0.0008888888849382716,0.05766526011580132,0.11999999840000003,0.0808383231112625,0.014851485074992649,0.23076921301775286,0.0
Sunil Siddhgavali,Jaipur Pink Panthers,6,Defender,5.0,2.06,38.0,0.012048192742052547,0.009155555514864197,0.05344585083903537,0.026666666311111118,0.011976047868335187,0.14851485074992649,0.0,0.11999999520000018
Young Chang Ko,Jaipur Pink Panthers,6,"Defender, left cover",0.0,1.15,15.0,0.0,0.005111111088395062,0.02109704638382975,0.0,0.0,0.05445544527497304,0.0,0.15999999360000025
Adarsh T,Bengal Warriors,6,"Defender, left corner",2.0,1.2,14.0,0.004587155952781753,0.00599999997,0.01931034480095125,0.0,0.002941176461937716,0.04838709651404787,0.0,0.18749998828125072
Amit Kumar,Bengal Warriors,6,Raider,1.0,1.5,4.0,0.0022935779763908763,0.0074999999625,0.005517241371700357,0.011764705743944639,0.002941176461937716,0.01612903217134929,0.0,0.0
Amit Nagar,Bengal Warriors,6,Raider,15.0,0.67,21.0,0.034403669645863146,0.0033499999832500003,0.02896551720142687,0.047058822975778555,0.03823529400519031,0.03225806434269858,0.0,0.0
Baldev Singh,Bengal Warriors,6,"Defender, right corner",1.0,1.5,28.0,0.0022935779763908763,0.0074999999625,0.0386206896019025,0.0,0.0,0.12903225737079432,0.0,0.18749998828125072
Bhupender Singh,Bengal Warriors,6,All Rounder,10.0,0.0,13.0,0.022935779763908763,0.0,0.01793103445802616,0.07058823446366783,0.017647058771626298,0.010752688114232859,0.06249999609375024,0.06249999609375024
Jang Kun Lee,Bengal Warriors,6,Raider,79.0,0.17,82.0,0.18119266013487922,0.0008499999957500001,0.11310344811985731,0.08235294020761247,0.1794117641782007,0.010752688114232859,0.12499999218750048,0.06249999609375024
Mahesh Goud,Bengal Warriors,6,Raider,38.0,0.8,46.0,0.0871559631028533,0.00399999998,0.0634482757745541,0.12941176318339104,0.07647058801038062,0.043010752456931436,0.18749998828125072,0.0
Maninder Singh,Bengal Warriors,6,Raider,206.0,0.0,206.0,0.4724770631365205,0.0,0.28413793064256837,0.3999999952941177,0.46470588098615917,0.0,0.37499997656250145,0.0
Manoj Dhull,Bengal Warriors,6,"Defender, right corner",0.0,0.5,4.0,0.0,0.0024999999875,0.005517241371700357,0.0,0.0,0.01612903217134929,0.0,0.06249999609375024
Mithin Kumar,Bengal Warriors,6,Raider,3.0,0.0,3.0,0.006880733929172629,0.0,0.004137931028775268,0.023529411487889278,0.005882352923875432,0.0,0.0,0.0
PO Surjeet Singh,Bengal Warriors,6,"Defender, right cover",3.0,2.35,57.0,0.006880733929172629,0.01174999994125,0.07862068954673009,0.0,0.005882352923875432,0.27956989097005436,0.0,0.12499999218750048
Rakesh Narwal,Bengal Warriors,6,Raider,9.0,0.0,10.0,0.020642201787517887,0.0,0.013793103429250891,0.0,0.014705882309688582,0.0053763440571164296,0.06249999609375024,0.0
Ran Singh,Bengal Warriors,6,All Rounder,29.0,1.91,71.0,0.06651376131533542,0.00954999995225,0.09793103434768133,0.07058823446366783,0.06764705862456748,0.22043010634177362,0.06249999609375024,0.06249999609375024
Ravindra Ramesh Kumawat,Bengal Warriors,6,Raider,37.0,0.42,42.0,0.08486238512646242,0.0020999999895,0.05793103440285374,0.16470588041522494,0.08529411739619377,0.02688172028558215,0.12499999218750048,0.0
Shrikant Tewthia,Bengal Warriors,6,All Rounder,3.0,1.25,13.0,0.006880733929172629,0.00624999996875,0.01793103445802616,0.0,0.005882352923875432,0.0537634405711643,0.0,0.0
Vijin Thangadurai,Bengal Warriors,6,"Defender, right cover",0.0,0.63,10.0,0.0,0.00314999998425,0.013793103429250891,0.0,0.0,0.043010752456931436,0.0,0.12499999218750048
Ziaur Rahman,Bengal Warriors,6,"Defender, left cover",0.0,0.67,12.0,0.0,0.0033499999832500003,0.01655172411510107,0.0,0.0,0.06451612868539716,0.0,0.0
Abhishek Singh,U Mumba,6,Raider,47.0,0.4,53.0,0.10239651393813395,0.0013840830401934843,0.06191588777813564,0.20224718873879563,0.10215053735981039,0.021897810139059087,0.06666666222222252,0.0
Abolfazl Maghsodloumahali,U Mumba,6,Raider,23.0,0.2,25.0,0.050108932352703854,0.0006920415200967422,0.029205607442516813,0.056179774649665455,0.051075268679905195,0.007299270046353029,0.13333332444444504,0.0
Arjun Deshwal,U Mumba,6,Raider,4.0,0.0,4.0,0.008714596930905018,0.0,0.00467289719080269,0.0,0.008064516107353452,0.0,0.0,0.0
Darshan Kadian,U Mumba,6,Raider,49.0,0.0,50.0,0.10675381240358646,0.0,0.058411214885033626,0.15730336901906328,0.10215053735981039,0.0036496350231765146,0.06666666222222252,0.0
Dharmaraj Cheralathan,U Mumba,6,"Defender, right and left corner",0.0,1.82,40.0,0.0,0.006297577832880354,0.046728971908026905,0.0,0.0,0.13503649585753102,0.0,0.19999998666666757
E Subash,U Mumba,6,All Rounder,0.0,0.0,1.0,0.0,0.0,0.0011682242977006725,0.0,0.0,0.0036496350231765146,0.0,0.0
Fazel Atrachali,U Mumba,6,"Defender, left corner",0.0,3.61,83.0,0.0,0.012491349437746196,0.09696261670915582,0.0,0.0,0.29197080185412116,0.0,0.19999998666666757
Gaurav Kumar,U Mumba,6,Raider,2.0,0.0,2.0,0.004357298465452509,0.0,0.002336448595401345,0.0,0.005376344071568968,0.0,0.0,0.0
Hadi Tajik,U Mumba,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajaguru Subramanian,U Mumba,6,"Defender, right cover",0.0,1.25,10.0,0.0,0.004325259500604638,0.011682242977006726,0.0,0.0,0.036496350231765146,0.0,0.0
Rohit Baliyan,U Mumba,6,Raider,94.0,0.74,108.0,0.2047930278762679,0.002560553624357946,0.12616822415167264,0.06741572957959854,0.22043010693432766,0.04744525530129469,0.06666666222222252,0.06666666222222252
Rohit Rana,U Mumba,6,"Defender, left cover",0.0,2.0,38.0,0.0,0.006920415200967422,0.044392523312625554,0.0,0.0,0.13503649585753102,0.0,0.06666666222222252
Siddharth Sirish Desai,U Mumba,6,Raider,218.0,0.14,221.0,0.47494553273432344,0.00048442906406771953,0.25817756979184864,0.4606741521272567,0.45430107404757775,0.010948905069529544,0.6666666222222252,0.0
Surender Singh,U Mumba,6,Defender,0.0,2.82,62.0,0.0,0.009757785433364063,0.0724299064574417,0.0,0.0,0.21532846636741435,0.0,0.19999998666666757
Vinod Kumar,U Mumba,6,All Rounder,22.0,1.71,51.0,0.047930283119977594,0.0059169549968271454,0.0595794391827343,0.056179774649665455,0.04032258053676726,0.09124087557941286,0.0,0.2666666488888901
Deepak Narwal,Patna Pirates,6,Raider,70.0,0.24,74.0,0.1411290319735302,0.0011940298448058215,0.09261576959622557,0.16666666358024698,0.13546797996190152,0.021505376228465718,0.09090908264462885,0.0
Jaideep,Patna Pirates,6,"Defender, left corner",0.0,2.64,58.0,0.0,0.01313432829286404,0.0725907383321768,0.0,0.0,0.30107526719852007,0.0,0.12499999218750048
Jawahar Dagar,Patna Pirates,6,Defender,3.0,1.33,23.0,0.0060483870845798645,0.0066169153899655955,0.02878598244207011,0.0,0.0024630541811254823,0.09139784897097931,0.0,0.18749998828125072
Kuldeep Singh,Patna Pirates,6,All Rounder,0.0,1.43,10.0,0.0,0.007114427825301354,0.012515644540030483,0.0,0.0,0.043010752456931436,0.0,0.12499999218750048
Manish,Patna Pirates,6,"Defender, right cover",0.0,0.88,15.0,0.0,0.00437810943095468,0.018773466810045724,0.0,0.0,0.06989247274251359,0.0,0.12499999218750048
Manjeet,Patna Pirates,6,Raider,87.0,0.68,102.0,0.1754032254528161,0.0033830845602831616,0.12765957430831093,0.31481480898491093,0.18719211776553665,0.07526881679963002,0.2727272479338866,0.06249999609375024
Pardeep Narwal,Patna Pirates,6,Raider,233.0,0.0,233.0,0.46975806356903616,0.0,0.29161451778271025,0.31481480898491093,0.45566502350821425,0.0,0.5454544958677732,0.0
Ravinder Kumar,Patna Pirates,6,All Rounder,0.0,1.13,9.0,0.0,0.0056218905192940765,0.011264080086027434,0.0,0.0,0.043010752456931436,0.0,0.06249999609375024
Tae Deok Eom,Patna Pirates,6,All Rounder,0.0,0.09,1.0,0.0,0.0004477611918021831,0.0012515644540030482,0.0,0.0,0.0053763440571164296,0.0,0.0
Tushar Patil,Patna Pirates,6,Raider,20.0,0.0,20.0,0.04032258056386576,0.0,0.025031289080060967,0.07407407270233199,0.03201970435463127,0.0,0.0,0.0
Vijay,Patna Pirates,6,All Rounder,60.0,0.62,73.0,0.1209677416915973,0.003084577099081706,0.09136420514222252,0.05555555452674899,0.12315270905627411,0.06451612868539716,0.0,0.06249999609375024
Vijay Kumar,Patna Pirates,6,"Defender, right corner",2.0,0.25,3.0,0.004032258056386576,0.0012437810883393977,0.003754693362009145,0.037037036351165994,0.0024630541811254823,0.0053763440571164296,0.0,0.0
Vikas Jaglan,Patna Pirates,6,All Rounder,21.0,1.14,37.0,0.04233870959205906,0.0056716417628276524,0.046307884798112785,0.037037036351165994,0.03201970435463127,0.08602150491386287,0.09090908264462885,0.0
Vikas Kale,Patna Pirates,6,"Defender, right cover",0.0,1.77,39.0,0.0,0.008805970105442935,0.04881101370611888,0.0,0.0,0.19354838605619148,0.0,0.18749998828125072
Akshay Jadhav,Puneri Paltan,6,Raider,28.0,0.72,41.0,0.08092485525744261,0.003287671217864515,0.06317411392423095,0.07042253421940092,0.08741258710694899,0.06349206315612665,0.1428571224489825,0.02941176384083048
Amit Kumar,Puneri Paltan,6,Raider,8.0,0.0,8.0,0.023121387216412177,0.0,0.012326656375459698,0.08450704106328112,0.01398601393711184,0.0,0.1428571224489825,0.0
Deepak Kumar Dahiya,Puneri Paltan,6,Raider,31.0,0.27,34.0,0.08959537546359718,0.0012328767066991932,0.05238828959570371,0.04225352053164056,0.09090909059122695,0.010582010526021108,0.1428571224489825,0.02941176384083048
Girish Maruti Ernak,Puneri Paltan,6,"Defender, left corner",1.0,2.8,57.0,0.002890173402051522,0.012785388069473113,0.08782742667515034,0.0,0.0,0.2751322736765488,0.0,0.11764705536332191
Monu,Puneri Paltan,6,Raider,45.0,0.86,57.0,0.13005780309231849,0.0039269406213381704,0.08782742667515034,0.1971830958143226,0.13286713240256248,0.05291005263010554,0.1428571224489825,0.05882352768166096
More GB,Puneri Paltan,6,Raider,79.0,0.55,91.0,0.22832369876207023,0.0025114155136465046,0.14021571627085405,0.2112676026582028,0.20979020905667758,0.05291005263010554,0.1428571224489825,0.05882352768166096
Nitin Tomar,Puneri Paltan,6,Raider,100.0,0.18,102.0,0.2890173402051522,0.0008219178044661287,0.15716486878711114,0.18309858897044243,0.2937062926793486,0.010582010526021108,0.1428571224489825,0.0
Parvesh,Puneri Paltan,6,Raider,7.0,0.83,12.0,0.020231213814360653,0.0037899543205938157,0.018489984563189545,0.014084506843880186,0.0174825174213898,0.021164021052042216,0.0,0.02941176384083048
Rajesh Mondal,Puneri Paltan,6,Raider,14.0,0.0,14.0,0.040462427628721306,0.0,0.021571648657054472,0.0985915479071613,0.04545454529561348,0.0,0.0,0.0
Ravi Kumar,Puneri Paltan,6,"Defender, right cover",0.0,1.82,40.0,0.0,0.008310502245157524,0.06163328187729849,0.0,0.0,0.1746031736793483,0.0,0.20588234688581333
Rinku Narwal,Puneri Paltan,6,Defender,1.0,1.33,21.0,0.002890173402051522,0.00607305933299973,0.032357472985581705,0.014084506843880186,0.00349650348427796,0.10052909999720053,0.0,0.02941176384083048
Sandeep,Puneri Paltan,6,All Rounder,7.0,0.6,10.0,0.020231213814360653,0.002739726014887096,0.015408320469324622,0.028169013687760373,0.01398601393711184,0.010582010526021108,0.0,0.02941176384083048
Sandeep Narwal,Puneri Paltan,6,All Rounder,25.0,2.28,66.0,0.07225433505128805,0.010410958856570963,0.1016949150975425,0.056338027375520745,0.05594405574844736,0.17989417894235885,0.1428571224489825,0.20588234688581333
Shubham Shinde,Puneri Paltan,6,"Defender, right corner",0.0,1.2,12.0,0.0,0.005479452029774192,0.018489984563189545,0.0,0.0,0.04761904736709499,0.0,0.08823529152249143
Vinod Kumar,Puneri Paltan,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ajay Thakur,Tamil Thalaivas,6,Raider,203.0,0.05,204.0,0.48448687235205995,0.00026455026315052774,0.3040238445543609,0.4925373060815328,0.5145348822251893,0.005747126403752147,0.4285713673469475,0.0
Amit Hooda,Tamil Thalaivas,6,"Defender, right corner",2.0,2.72,51.0,0.004773269678345418,0.01439153431538871,0.07600596113859022,0.0,0.0,0.25862068816884665,0.0,0.2666666488888901
Anand,Tamil Thalaivas,6,Raider,8.0,0.0,8.0,0.019093078713381673,0.0,0.011922503708014152,0.044776118734684796,0.02034883715014873,0.0,0.0,0.0
Anil Kumar,Tamil Thalaivas,6,Raider,0.0,2.0,8.0,0.0,0.010582010526021108,0.011922503708014152,0.0,0.0,0.04597701123001718,0.0,0.0
Athul MS,Tamil Thalaivas,6,Raider,55.0,0.05,56.0,0.131264916154499,0.00026455026315052774,0.08345752595609907,0.08955223746936959,0.13372092984383452,0.005747126403752147,0.0,0.0
C. Arun,Tamil Thalaivas,6,"Defender, left cover",0.0,0.5,8.0,0.0,0.002645502631505277,0.011922503708014152,0.0,0.0,0.04597701123001718,0.0,0.0
CPO Surjeet Singh,Tamil Thalaivas,6,Raider,16.0,0.0,16.0,0.038186157426763345,0.0,0.023845007416028303,0.0597014916462464,0.02906976735735533,0.0,0.1428571224489825,0.0
D. Gopu,Tamil Thalaivas,6,"Defender, right and left corner",0.0,1.4,7.0,0.0,0.007407407368214775,0.010432190744512383,0.0,0.0,0.028735632018760737,0.0,0.13333332444444504
D. Pradap,Tamil Thalaivas,6,All Rounder,9.0,1.0,22.0,0.02147971355255438,0.005291005263010554,0.03278688519703892,0.0597014916462464,0.014534883678677665,0.06896551684502576,0.0,0.06666666222222252
Darshan J.,Tamil Thalaivas,6,"Defender, right cover",0.0,0.67,6.0,0.0,0.0035449735262170715,0.008941877781010615,0.0,0.0,0.03448275842251288,0.0,0.0
Jasvir Singh,Tamil Thalaivas,6,Raider,42.0,0.25,46.0,0.10023866324525378,0.0013227513157526385,0.06855439632108137,0.0298507458231232,0.09302325554353705,0.02298850561500859,0.0,0.0
Manjeet Chhillar,Tamil Thalaivas,6,All Rounder,8.0,3.11,67.0,0.019093078713381673,0.016455026367962824,0.09985096855461853,0.0,0.014534883678677665,0.31034482580261596,0.0,0.3333333111111126
Ponparthiban Subramanian,Tamil Thalaivas,6,"Defender, right cover",0.0,1.42,17.0,0.0,0.007513227473474987,0.025335320379530075,0.0,0.0,0.09195402246003435,0.0,0.06666666222222252
Sukesh Hegde,Tamil Thalaivas,6,Raider,68.0,0.18,71.0,0.16229116906374422,0.0009523809473418998,0.1058122204086256,0.20895522076186238,0.14825581352251216,0.011494252807504294,0.4285713673469475,0.06666666222222252
Sunil,Tamil Thalaivas,6,"Defender, left corner",0.0,1.18,13.0,0.0,0.006243386210352453,0.019374068525522998,0.0,0.0,0.06896551684502576,0.0,0.06666666222222252
Victor Onyango Obiero,Tamil Thalaivas,6,All Rounder,6.0,0.0,6.0,0.014319809035036256,0.0,0.008941877781010615,0.0,0.011627906942942131,0.0,0.0,0.0
Vimal Raj V,Tamil Thalaivas,6,All Rounder,2.0,0.0,2.0,0.004773269678345418,0.0,0.002980625927003538,0.0149253729115616,0.0058139534714710655,0.0,0.0,0.0
Aashish Nagar,U.P. Yoddha,6,"Defender, right corner",0.0,0.0,1.0,0.0,0.0,0.0012315270920794001,0.0,0.0,0.004166666649305556,0.0,0.0
Amit,U.P. Yoddha,6,"Defender, left cover",0.0,0.43,6.0,0.0,0.0016226415033107867,0.007389162552476401,0.0,0.0,0.02083333324652778,0.0,0.037037035665294975
Azad Singh,U.P. Yoddha,6,Raider,21.0,0.0,23.0,0.04677060123213675,0.0,0.028325123117826204,0.0697674410492158,0.03921568616466194,0.008333333298611112,0.09999999000000101,0.0
Bhanu Pratap Tomar,U.P. Yoddha,6,Raider,9.0,0.0,9.0,0.020044543385201462,0.0,0.0110837438287146,0.011627906841535968,0.016806722641997975,0.0,0.0,0.0
Jeeva Kumar,U.P. Yoddha,6,"Defender, right and left cover",0.0,2.11,40.0,0.0,0.007962264120897115,0.049261083683176006,0.0,0.0,0.149999999375,0.0,0.1481481426611799
Md. Masud Karim,U.P. Yoddha,6,Raider,3.0,0.0,3.0,0.006681514461733821,0.0,0.0036945812762382004,0.011627906841535968,0.005602240880665992,0.0,0.0,0.0
Narender,U.P. Yoddha,6,All Rounder,0.0,1.68,42.0,0.0,0.00633962261758633,0.051724137867334805,0.0,0.0,0.15416666602430557,0.0,0.18518517832647488
Nitesh Kumar,U.P. Yoddha,6,Defender,1.0,4.0,101.0,0.002227171487244607,0.015094339565681738,0.12438423630001941,0.0,0.0,0.3833333317361111,0.0,0.2962962853223598
Pankaj,U.P. Yoddha,6,All Rounder,0.0,0.0,1.0,0.0,0.0,0.0012315270920794001,0.0,0.0,0.004166666649305556,0.0,0.0
Prashanth Kumar Rai,U.P. Yoddha,6,Raider,144.0,0.14,147.0,0.3207126941632234,0.0005283018847988608,0.1810344825356718,0.2674418573553273,0.31372548931729555,0.008333333298611112,0.19999998000000202,0.037037035665294975
Rishank Devadiga,U.P. Yoddha,6,Raider,100.0,0.17,104.0,0.2227171487244607,0.0006415094315414738,0.1280788175762576,0.09302325473228774,0.22969187610730568,0.016666666597222223,0.299999970000003,0.0
Rohit Kumar Choudary,U.P. Yoddha,6,Raider,3.0,0.0,3.0,0.006681514461733821,0.0,0.0036945812762382004,0.0,0.005602240880665992,0.0,0.0,0.0
Sachin Kumar,U.P. Yoddha,6,All Rounder,25.0,1.72,68.0,0.05567928718111517,0.006490566013243147,0.0837438422613992,0.04651162736614387,0.05882352924699292,0.16249999932291667,0.0,0.1481481426611799
Sagar B Krishna,U.P. Yoddha,6,All Rounder,0.0,0.9,18.0,0.0,0.003396226402278391,0.0221674876574292,0.0,0.0,0.07083333303819445,0.0,0.037037035665294975
Shrikant Jadhav,U.P. Yoddha,6,Raider,141.0,0.2,146.0,0.3140311797014896,0.0007547169782840869,0.17980295544359243,0.49999999418604657,0.30252100755596356,0.016666666597222223,0.39999996000000404,0.037037035665294975
Vishav Chaudhary,U.P. Yoddha,6,"Defender, left cover",2.0,0.0,2.0,0.004454342974489214,0.0,0.0024630541841588003,0.0,0.002801120440332996,0.0,0.0,0.0
Ajay,Bengaluru Bulls,7,Defender,0.0,0.29,2.0,0.0,0.0017682926721445567,0.003676470581477076,0.0,0.0,0.014184397062522006,0.0,0.0
Aman,Bengaluru Bulls,7,"Defender, left corner",0.0,0.0,1.0,0.0,0.0,0.001838235290738538,0.0,0.0,0.007092198531261003,0.0,0.0
Amit Sheoran,Bengaluru Bulls,7,Defender,0.0,2.06,33.0,0.0,0.012560975533164783,0.06066176459437175,0.0,0.0,0.2198581544690911,0.0,0.11999999520000018
Ankit,Bengaluru Bulls,7,Defender,0.0,1.0,5.0,0.0,0.006097560938429507,0.00919117645369269,0.0,0.0,0.02127659559378301,0.0,0.03999999840000006
Ashish Kumar,Bengaluru Bulls,7,All Rounder,0.0,0.83,5.0,0.0,0.00506097557889649,0.00919117645369269,0.0,0.0,0.02127659559378301,0.0,0.07999999680000013
Banty,Bengaluru Bulls,7,Raider,9.0,0.0,11.0,0.027950310472204004,0.0,0.020220588198123918,0.028571427755102068,0.02734374989318848,0.014184397062522006,0.0,0.0
Mahender Singh,Bengaluru Bulls,7,"Defender, left cover",0.0,3.14,44.0,0.0,0.019146341346668653,0.08088235279249567,0.0,0.0,0.26241134565665714,0.0,0.27999998880000043
Mohit Sehrawat,Bengaluru Bulls,7,"Defender, right cover",5.0,1.1,16.0,0.015527950262335558,0.006707317032272458,0.029411764651816608,0.0857142832653062,0.015624999938964844,0.06382978678134903,0.0,0.07999999680000013
Pawan Kumar Sehrawat,Bengaluru Bulls,7,Raider,206.0,0.63,216.0,0.639751550808225,0.0038414633912105894,0.3970588227995242,0.37142856081632686,0.6210937475738526,0.06382978678134903,0.8333331944444675,0.03999999840000006
Rohit Kumar,Bengaluru Bulls,7,Raider,74.0,0.25,78.0,0.22981366388256627,0.0015243902346073767,0.14338235267760596,0.3142857053061227,0.23046874909973145,0.028368794125044013,0.16666663888889352,0.0
Saurabh Nandal,Bengaluru Bulls,7,"Defender, left corner",1.0,2.6,40.0,0.0031055900524671115,0.015853658439916717,0.07352941162954152,0.0,0.003906249984741211,0.2411347500628741,0.0,0.19999999200000032
Sumit Singh,Bengaluru Bulls,7,Raider,27.0,0.25,30.0,0.08385093141661201,0.0015243902346073767,0.05514705872215614,0.19999999428571447,0.07812499969482423,0.014184397062522006,0.0,0.03999999840000006
Vijay Kumar,Bengaluru Bulls,7,"Defender, right corner",0.0,0.56,5.0,0.0,0.003414634125520524,0.00919117645369269,0.0,0.0,0.028368794125044013,0.0,0.03999999840000006
Aman Kadian,Dabang Delhi K.C.,7,Raider,2.0,0.0,2.0,0.006896551700356719,0.0,0.004032258056386576,0.0,0.004132231387883341,0.0,0.0,0.0
Anil Kumar,Dabang Delhi K.C.,7,"Defender, left cover",0.0,1.1,11.0,0.0,0.00866141725463451,0.02217741931012617,0.0,0.0,0.09016393368718087,0.0,0.0
Balram,Dabang Delhi K.C.,7,All Rounder,2.0,0.0,2.0,0.006896551700356719,0.0,0.004032258056386576,0.057142855510204135,0.004132231387883341,0.0,0.0,0.0
Chandran Ranjit,Dabang Delhi K.C.,7,Raider,69.0,0.31,73.0,0.23793103366230678,0.0024409448626697256,0.14717741905811005,0.19999999428571447,0.22314049494570043,0.02459016373286751,0.49999991666668053,0.1428571224489825
Joginder Singh Narwal,Dabang Delhi K.C.,7,"Defender, left corner",0.0,2.64,37.0,0.0,0.020787401411122824,0.07459677404315167,0.0,0.0,0.27049180106154264,0.0,0.57142848979593
Meraj Sheykh,Dabang Delhi K.C.,7,All Rounder,29.0,0.0,30.0,0.09999999965517242,0.0,0.06048387084579865,0.11428571102040827,0.08677685914555017,0.008196721244289171,0.16666663888889352,0.0
Naveen Kumar,Dabang Delhi K.C.,7,Raider,174.0,0.0,175.0,0.5999999979310345,0.0,0.35282257993382543,0.6285714106122454,0.6074380140188512,0.008196721244289171,0.16666663888889352,0.0
Ravinder Pahal,Dabang Delhi K.C.,7,"Defender, right corner",0.0,2.71,38.0,0.0,0.02133858250914502,0.07661290307134495,0.0,0.0,0.31147540728298845,0.0,0.0
Saeid Ghaffari,Dabang Delhi K.C.,7,"Defender, left cover",0.0,0.89,8.0,0.0,0.007007873960567922,0.016129032225546305,0.0,0.0,0.06557376995431337,0.0,0.0
Satywan,Dabang Delhi K.C.,7,"Defender, left cover",0.0,0.0,1.0,0.0,0.0,0.002016129028193288,0.0,0.0,0.008196721244289171,0.0,0.0
Vijay,Dabang Delhi K.C.,7,All Rounder,14.0,0.62,22.0,0.04827586190249703,0.004881889725339451,0.04435483862025234,0.0,0.04545454526671676,0.06557376995431337,0.16666663888889352,0.0
Vishal Mane,Dabang Delhi K.C.,7,"Defender, right cover",0.0,1.29,18.0,0.0,0.01015748023498047,0.03629032250747919,0.0,0.0,0.14754098239720506,0.0,0.0
Abolfazl Maghsodloumahali,Gujarat Fortunegiants,7,Raider,5.0,0.0,5.0,0.023255813845321795,0.0,0.012437810914333804,0.022727272210743815,0.017045454448605373,0.0,0.0,0.0
Ankit,Gujarat Fortunegiants,7,"Defender, right corner",0.0,1.18,13.0,0.0,0.008368794266887983,0.03233830837726789,0.0,0.0,0.08593749932861329,0.0,0.15384614201183525
Gurvinder Singh,Gujarat Fortunegiants,7,Raider,4.0,0.0,4.0,0.018604651076257438,0.0,0.009950248731467043,0.0,0.017045454448605373,0.0,0.0,0.0
Harmanjit Singh,Gujarat Fortunegiants,7,Raider,4.0,0.0,4.0,0.018604651076257438,0.0,0.009950248731467043,0.0,0.022727272598140495,0.0,0.0,0.0
Lalit Chaudhary,Gujarat Fortunegiants,7,Raider,2.0,0.0,2.0,0.009302325538128719,0.0,0.004975124365733522,0.0,0.005681818149535124,0.0,0.0,0.0
More GB,Gujarat Fortunegiants,7,Raider,33.0,1.31,50.0,0.15348837137912386,0.009290780075951915,0.12437810914333804,0.22727272210743815,0.15340909003744835,0.12499999902343752,0.0,0.07692307100591762
