raider,opponent,n_events,success_rate,avg_points_per_raid,doordie_success_count,bonus_success_count,top_patterns
More GB,U.P. Yoddha,21,0.23809523809523808,0.14285714285714285,2,3,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero"", ""support"": 6, ""gain"": 17.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero"", ""support"": 7, ""gain"": 13.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero"", ""support"": 10, ""gain"": 9.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > bonus_success_Bengaluru_Bulls_vs_U.P._Yoddha_null_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > bonus_success_Bengaluru_Bulls_vs_U.P._Yoddha_null_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero"", ""support"": 2, ""gain"": 5.0}]"
Narender Hoshiyar,5 Raids,24,0.7083333333333334,0.5,11,6,"[{""pattern"": ""doordie_success_nan_vs_5_Raids_none_early_single > doordie_success_nan_vs_5_Raids_none_early_single > bonus_success_nan_vs_5_Raids_unknown_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_success_nan_vs_5_Raids_none_early_single > doordie_success_nan_vs_5_Raids_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_nan_vs_5_Raids_none_early_single > bonus_success_nan_vs_5_Raids_unknown_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_nan_vs_5_Raids_none_early_zero > doordie_success_nan_vs_5_Raids_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""bonus_success_nan_vs_5_Raids_unknown_early_zero > doordie_unknown_nan_vs_5_Raids_none_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Narender Hoshiyar,Bengal Warriors,20,0.7,0.55,10,4,"[{""pattern"": ""doordie_success_nan_vs_Bengal_Warriors_none_early_single > doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero > doordie_success_nan_vs_Bengal_Warriors_none_early_single > doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_success_nan_vs_Bengal_Warriors_none_early_single > doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero > bonus_success_nan_vs_Bengal_Warriors_null_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_nan_vs_Bengal_Warriors_none_early_zero > doordie_success_nan_vs_Bengal_Warriors_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_nan_vs_Bengal_Warriors_none_early_single > doordie_success_nan_vs_Bengal_Warriors_none_early_single"", ""support"": 3, ""gain"": 2.0}]"
Narender Hoshiyar,Bengaluru Bulls,19,0.631578947368421,0.42105263157894735,7,5,"[{""pattern"": ""bonus_success_nan_vs_Bengaluru_Bulls_null_early_zero > doordie_success_nan_vs_Bengaluru_Bulls_none_early_single > doordie_unknown_nan_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_success_nan_vs_Bengaluru_Bulls_none_early_single > doordie_unknown_nan_vs_Bengaluru_Bulls_none_early_zero > bonus_success_nan_vs_Bengaluru_Bulls_null_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""bonus_success_nan_vs_Bengaluru_Bulls_null_early_zero > doordie_success_nan_vs_Bengaluru_Bulls_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_nan_vs_Bengaluru_Bulls_none_early_single > doordie_unknown_nan_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_nan_vs_Bengaluru_Bulls_none_early_zero > bonus_success_nan_vs_Bengaluru_Bulls_null_early_zero"", ""support"": 3, ""gain"": 2.0}]"
Narender Hoshiyar,Dabang Delhi K.C.,42,0.7142857142857143,0.7142857142857143,18,5,"[{""pattern"": ""doordie_success_nan_vs_Dabang_Delhi_K.C._none_early_single > doordie_success_nan_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""doordie_success_nan_vs_Dabang_Delhi_K.C._none_early_single > doordie_success_nan_vs_Dabang_Delhi_K.C._none_early_single > doordie_success_nan_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""doordie_success_nan_vs_Dabang_Delhi_K.C._none_early_single > doordie_unknown_nan_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""doordie_unknown_nan_vs_Dabang_Delhi_K.C._none_early_zero > doordie_success_nan_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""empty_unknown_nan_vs_Dabang_Delhi_K.C._none_early_zero > regular_success_nan_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 3, ""gain"": 2.0}]"
Narender Hoshiyar,Gujarat Giants,18,0.7222222222222222,0.6111111111111112,11,2,"[{""pattern"": ""doordie_success_nan_vs_Gujarat_Giants_none_early_single > doordie_success_nan_vs_Gujarat_Giants_none_early_single"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_nan_vs_Gujarat_Giants_none_early_zero > doordie_success_nan_vs_Gujarat_Giants_none_early_single > doordie_success_nan_vs_Gujarat_Giants_none_early_single"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_success_nan_vs_Gujarat_Giants_none_early_single > doordie_success_nan_vs_Gujarat_Giants_none_early_single > doordie_success_nan_vs_Gujarat_Giants_none_early_single"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_success_nan_vs_Gujarat_Giants_none_early_single > doordie_success_nan_vs_Gujarat_Giants_none_early_single > doordie_success_nan_vs_Gujarat_Giants_none_early_single > doordie_success_nan_vs_Gujarat_Giants_none_early_single"", ""support"": 2, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_nan_vs_Gujarat_Giants_none_early_zero > doordie_success_nan_vs_Gujarat_Giants_none_early_single"", ""support"": 3, ""gain"": 2.0}]"
Narender Hoshiyar,Jaipur Pink Panthers,22,0.6363636363636364,0.5909090909090909,8,4,"[{""pattern"": ""doordie_success_nan_vs_Jaipur_Pink_Panthers_none_early_single > doordie_unknown_nan_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_success_nan_vs_Jaipur_Pink_Panthers_none_early_high"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""bonus_success_nan_vs_Jaipur_Pink_Panthers_null_early_zero > doordie_unknown_nan_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_success_nan_vs_Jaipur_Pink_Panthers_none_early_single > doordie_unknown_nan_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_nan_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_success_nan_vs_Jaipur_Pink_Panthers_none_early_high"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_nan_vs_Jaipur_Pink_Panthers_none_early_zero > bonus_success_nan_vs_Jaipur_Pink_Panthers_null_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Narender Hoshiyar,Patna Pirates,14,0.8571428571428571,0.5714285714285714,7,5,"[{""pattern"": ""bonus_success_nan_vs_Patna_Pirates_none_early_zero > bonus_success_nan_vs_Patna_Pirates_null_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_nan_vs_Patna_Pirates_none_early_zero > doordie_success_nan_vs_Patna_Pirates_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_nan_vs_Patna_Pirates_null_early_zero > doordie_success_nan_vs_Patna_Pirates_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_success_nan_vs_Patna_Pirates_none_early_single > doordie_success_nan_vs_Patna_Pirates_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_nan_vs_Patna_Pirates_null_early_zero > doordie_unknown_nan_vs_Patna_Pirates_none_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Narender Hoshiyar,Puneri Paltan,17,0.7647058823529411,0.6470588235294118,9,4,"[{""pattern"": ""doordie_success_nan_vs_Puneri_Paltan_none_early_single > doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero > bonus_success_nan_vs_Puneri_Paltan_null_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_success_nan_vs_Puneri_Paltan_none_early_single > doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero > bonus_success_nan_vs_Puneri_Paltan_null_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_nan_vs_Puneri_Paltan_none_early_high > doordie_success_nan_vs_Puneri_Paltan_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_success_nan_vs_Puneri_Paltan_none_early_single > doordie_success_nan_vs_Puneri_Paltan_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Narender Hoshiyar,Tamil Thalaivas,200,0.745,0.53,87,54,"[{""pattern"": ""doordie_success_nan_vs_Tamil_Thalaivas_none_early_single > doordie_success_nan_vs_Tamil_Thalaivas_none_early_single"", ""support"": 32, ""gain"": 31.0}, {""pattern"": ""doordie_success_nan_vs_Tamil_Thalaivas_none_early_single > doordie_unknown_nan_vs_Tamil_Thalaivas_none_early_zero"", ""support"": 23, ""gain"": 22.0}, {""pattern"": ""doordie_unknown_nan_vs_Tamil_Thalaivas_none_early_zero > doordie_success_nan_vs_Tamil_Thalaivas_none_early_single"", ""support"": 23, ""gain"": 22.0}, {""pattern"": ""bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero > doordie_success_nan_vs_Tamil_Thalaivas_none_early_single"", ""support"": 14, ""gain"": 13.0}, {""pattern"": ""doordie_success_nan_vs_Tamil_Thalaivas_none_early_single > bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero"", ""support"": 14, ""gain"": 13.0}]"
Narender Hoshiyar,U Mumba,20,0.75,0.7,14,1,"[{""pattern"": ""doordie_success_nan_vs_U_Mumba_none_early_single > doordie_success_nan_vs_U_Mumba_none_early_single > doordie_success_nan_vs_U_Mumba_none_early_single"", ""support"": 6, ""gain"": 11.0}, {""pattern"": ""doordie_success_nan_vs_U_Mumba_none_early_single > doordie_success_nan_vs_U_Mumba_none_early_single > doordie_success_nan_vs_U_Mumba_none_early_single > doordie_success_nan_vs_U_Mumba_none_early_single"", ""support"": 4, ""gain"": 11.0}, {""pattern"": ""doordie_success_nan_vs_U_Mumba_none_early_single > doordie_success_nan_vs_U_Mumba_none_early_single"", ""support"": 9, ""gain"": 8.0}, {""pattern"": ""doordie_unknown_nan_vs_U_Mumba_none_early_zero > doordie_success_nan_vs_U_Mumba_none_early_single > doordie_success_nan_vs_U_Mumba_none_early_single"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_success_nan_vs_U_Mumba_none_early_single > doordie_unknown_nan_vs_U_Mumba_none_early_zero > doordie_success_nan_vs_U_Mumba_none_early_single"", ""support"": 3, ""gain"": 5.0}]"
Narender Hoshiyar,U.P. Yoddhas,16,0.625,0.625,7,3,"[{""pattern"": ""doordie_unknown_nan_vs_U.P._Yoddhas_none_early_zero > doordie_success_nan_vs_U.P._Yoddhas_none_early_single > doordie_unknown_nan_vs_U.P._Yoddhas_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_nan_vs_U.P._Yoddhas_none_early_zero > doordie_success_nan_vs_U.P._Yoddhas_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_success_nan_vs_U.P._Yoddhas_none_early_single > doordie_unknown_nan_vs_U.P._Yoddhas_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_nan_vs_U.P._Yoddhas_unknown_early_zero > doordie_unknown_nan_vs_U.P._Yoddhas_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_nan_vs_U.P._Yoddhas_unknown_early_zero > doordie_success_nan_vs_U.P._Yoddhas_none_early_single"", ""support"": 1, ""gain"": 0.0}]"
Narender Kandola,Bengal Warriors,16,0.9375,1.0625,1,1,"[{""pattern"": ""regular_success_nan_vs_Bengal_Warriors_none_early_single > regular_success_nan_vs_Bengal_Warriors_none_early_single > regular_success_nan_vs_Bengal_Warriors_none_early_single > regular_success_nan_vs_Bengal_Warriors_none_early_single"", ""support"": 5, ""gain"": 14.0}, {""pattern"": ""regular_success_nan_vs_Bengal_Warriors_none_early_single > regular_success_nan_vs_Bengal_Warriors_none_early_single > regular_success_nan_vs_Bengal_Warriors_none_early_single"", ""support"": 6, ""gain"": 11.0}, {""pattern"": ""regular_success_nan_vs_Bengal_Warriors_none_early_single > regular_success_nan_vs_Bengal_Warriors_none_early_single"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""regular_success_nan_vs_Bengal_Warriors_none_early_single > doordie_success_nan_vs_Bengal_Warriors_none_early_high"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_success_nan_vs_Bengal_Warriors_none_early_high > empty_unknown_nan_vs_Bengal_Warriors_none_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Narender Kandola,Bengal Warriorz,11,0.7272727272727273,0.45454545454545453,0,3,"[{""pattern"": ""empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero > bonus_success_nan_vs_Bengal_Warriorz_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""regular_success_nan_vs_Bengal_Warriorz_none_early_single > bonus_success_nan_vs_Bengal_Warriorz_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""bonus_success_nan_vs_Bengal_Warriorz_none_early_zero > empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""bonus_success_nan_vs_Bengal_Warriorz_unknown_early_zero > empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""bonus_success_nan_vs_Bengal_Warriorz_unknown_early_zero > regular_success_nan_vs_Bengal_Warriorz_none_early_single"", ""support"": 1, ""gain"": 0.0}]"
Narender Kandola,Bengaluru Bulls,25,0.72,0.56,0,5,"[{""pattern"": ""regular_success_nan_vs_Bengaluru_Bulls_none_early_single > regular_success_nan_vs_Bengaluru_Bulls_none_early_single"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero > regular_success_nan_vs_Bengaluru_Bulls_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""regular_success_nan_vs_Bengaluru_Bulls_none_early_single > empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero > regular_success_nan_vs_Bengaluru_Bulls_none_early_single > regular_success_nan_vs_Bengaluru_Bulls_none_early_single"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""regular_success_nan_vs_Bengaluru_Bulls_none_early_single > bonus_success_nan_vs_Bengaluru_Bulls_null_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Narender Kandola,Gujarat Giants,15,0.6,0.5333333333333333,1,2,"[{""pattern"": ""regular_success_nan_vs_Gujarat_Giants_none_early_single > empty_unknown_nan_vs_Gujarat_Giants_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_nan_vs_Gujarat_Giants_none_early_zero > regular_success_nan_vs_Gujarat_Giants_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_nan_vs_Gujarat_Giants_none_early_zero > empty_unknown_nan_vs_Gujarat_Giants_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""regular_success_nan_vs_Gujarat_Giants_none_early_single > regular_success_nan_vs_Gujarat_Giants_none_early_single"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""empty_unknown_nan_vs_Gujarat_Giants_none_early_zero"", ""support"": 6, ""gain"": -1.0}]"
Narender Kandola,Puneri Paltan,23,0.782608695652174,0.5217391304347826,0,7,"[{""pattern"": ""regular_success_nan_vs_Puneri_Paltan_none_early_single > regular_success_nan_vs_Puneri_Paltan_none_early_single"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""regular_success_nan_vs_Puneri_Paltan_none_early_single > regular_success_nan_vs_Puneri_Paltan_none_early_single > regular_success_nan_vs_Puneri_Paltan_none_early_single"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""regular_success_nan_vs_Puneri_Paltan_none_early_single > regular_success_nan_vs_Puneri_Paltan_none_early_single > bonus_success_nan_vs_Puneri_Paltan_null_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""bonus_success_nan_vs_Puneri_Paltan_null_early_zero > empty_unknown_nan_vs_Puneri_Paltan_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_nan_vs_Puneri_Paltan_none_early_zero > regular_success_nan_vs_Puneri_Paltan_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Narender Kandola,Tamil Thalaivas,320,0.70625,0.528125,21,88,"[{""pattern"": ""regular_success_nan_vs_Tamil_Thalaivas_none_early_single > regular_success_nan_vs_Tamil_Thalaivas_none_early_single"", ""support"": 30, ""gain"": 29.0}, {""pattern"": ""empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero > bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero"", ""support"": 27, ""gain"": 26.0}, {""pattern"": ""empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero > empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero"", ""support"": 26, ""gain"": 25.0}, {""pattern"": ""bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero > empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero"", ""support"": 25, ""gain"": 24.0}, {""pattern"": ""regular_success_nan_vs_Tamil_Thalaivas_none_early_single > bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero"", ""support"": 23, ""gain"": 22.0}]"
Narender Kandola,Telugu Titans,33,0.7272727272727273,0.45454545454545453,0,10,"[{""pattern"": ""regular_success_nan_vs_Telugu_Titans_none_early_single > bonus_success_nan_vs_Telugu_Titans_unknown_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""empty_unknown_nan_vs_Telugu_Titans_none_early_zero > regular_success_nan_vs_Telugu_Titans_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""bonus_success_nan_vs_Telugu_Titans_unknown_early_zero > regular_success_nan_vs_Telugu_Titans_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""regular_success_nan_vs_Telugu_Titans_none_early_single > empty_unknown_nan_vs_Telugu_Titans_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""regular_success_nan_vs_Telugu_Titans_none_early_single > regular_success_nan_vs_Telugu_Titans_none_early_single"", ""support"": 3, ""gain"": 2.0}]"
Narender Kandola,U Mumba,33,0.6060606060606061,0.3939393939393939,3,8,"[{""pattern"": ""empty_unknown_nan_vs_U_Mumba_none_early_zero > empty_unknown_nan_vs_U_Mumba_none_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""regular_success_nan_vs_U_Mumba_none_early_single > regular_success_nan_vs_U_Mumba_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""empty_unknown_nan_vs_U_Mumba_none_early_zero > regular_success_nan_vs_U_Mumba_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""bonus_success_nan_vs_U_Mumba_unknown_early_zero > bonus_success_nan_vs_U_Mumba_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_nan_vs_U_Mumba_unknown_early_zero > regular_success_nan_vs_U_Mumba_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Narender Kandola,U.P. Yoddhas,16,0.75,0.625,2,3,"[{""pattern"": ""regular_success_nan_vs_U.P._Yoddhas_none_early_single > regular_success_nan_vs_U.P._Yoddhas_none_early_single > regular_success_nan_vs_U.P._Yoddhas_none_early_single > regular_success_nan_vs_U.P._Yoddhas_none_early_single"", ""support"": 3, ""gain"": 8.0}, {""pattern"": ""regular_success_nan_vs_U.P._Yoddhas_none_early_single > regular_success_nan_vs_U.P._Yoddhas_none_early_single > regular_success_nan_vs_U.P._Yoddhas_none_early_single"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""regular_success_nan_vs_U.P._Yoddhas_none_early_single > regular_success_nan_vs_U.P._Yoddhas_none_early_single"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero > bonus_success_nan_vs_U.P._Yoddhas_unknown_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""bonus_success_nan_vs_U.P._Yoddhas_unknown_early_zero > bonus_success_nan_vs_U.P._Yoddhas_unknown_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Narender Kandola,UP Yoddhas,21,0.6666666666666666,0.19047619047619047,2,10,"[{""pattern"": ""empty_unknown_nan_vs_UP_Yoddhas_none_early_zero > bonus_success_nan_vs_UP_Yoddhas_unknown_early_zero > bonus_success_nan_vs_UP_Yoddhas_unknown_early_zero"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""bonus_success_nan_vs_UP_Yoddhas_unknown_early_zero > bonus_success_nan_vs_UP_Yoddhas_unknown_early_zero"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""empty_unknown_nan_vs_UP_Yoddhas_none_early_zero > bonus_success_nan_vs_UP_Yoddhas_unknown_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""bonus_success_nan_vs_UP_Yoddhas_unknown_early_zero > empty_unknown_nan_vs_UP_Yoddhas_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""bonus_success_nan_vs_UP_Yoddhas_unknown_early_zero > regular_success_nan_vs_UP_Yoddhas_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Naveen,Bengal Warriors,11,0.7272727272727273,0.7272727272727273,7,1,"[{""pattern"": ""doordie_success_Haryana_Steelers_vs_Bengal_Warriors_none_early_single > doordie_success_Haryana_Steelers_vs_Bengal_Warriors_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_success_Haryana_Steelers_vs_Bengal_Warriors_none_early_single > doordie_unknown_Haryana_Steelers_vs_Bengal_Warriors_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_Haryana_Steelers_vs_Bengal_Warriors_none_early_zero > doordie_success_Haryana_Steelers_vs_Bengal_Warriors_none_early_high"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_success_Haryana_Steelers_vs_Bengal_Warriors_none_early_high > doordie_success_Haryana_Steelers_vs_Bengal_Warriors_none_early_single"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_success_Haryana_Steelers_vs_Bengal_Warriors_none_early_single"", ""support"": 5, ""gain"": -1.0}]"
