Unnamed: 0,match_id,match_number,date,start_time,result,player_id_of_the_match,player_name_of_the_match,series_id,series_name,status,toss_winner,toss_selection,venue_id,venue_name,home_team_id,home_team_name,season
663,80,Match 19,7/28/2015,20:00,Jaipur Pink Panthers beat Bengaluru Bulls (36-23),52.0,52.0,2,"Pro Kabaddi League, 2015",Full Time,1,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",,Jaipur Pink Panthers,7
664,81,Match 20,7/29/2015,20:00,Puneri Paltan beat Bengal Warriors (33-29),79.0,79.0,2,"Pro Kabaddi League, 2015",Full Time,7,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",,Bengal Warriors,3
665,82,Match 21,7/29/2015,21:00,Dabang Delhi beat Jaipur Pink Panthers (35-27),217.0,217.0,2,"Pro Kabaddi League, 2015",Full Time,2,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",,Dabang Delhi,6
666,83,Match 22,7/30/2015,20:00,Telugu Titans beat Patna Pirates (34-22),,,2,"Pro Kabaddi League, 2015",Full Time,8,Choice of court :Left,6,"Patliputra Sports Complex, Patna",,Telugu Titans,4
667,84,Match 23,7/31/2015,20:00,Bengaluru Bulls beat Telugu Titans (35-21),,,2,"Pro Kabaddi League, 2015",Full Time,8,Choice of court :Right,6,"Patliputra Sports Complex, Patna",,Telugu Titans,2
668,85,Match 24,7/31/2015,21:00,Patna Pirates beat Dabang Delhi (39-22),211.0,211.0,2,"Pro Kabaddi League, 2015",Full Time,2,Choice of court :Left,6,"Patliputra Sports Complex, Patna",,Patna Pirates,2
669,86,Match 25,8/1/2015,20:00,U Mumba beat Dabang Delhi (27-22),,,2,"Pro Kabaddi League, 2015",Full Time,2,Choice of court :Right,6,"Patliputra Sports Complex, Patna",,U Mumba,1
670,87,Match 26,8/1/2015,21:00,Patna Pirates beat Puneri Paltan (32-28),,,2,"Pro Kabaddi League, 2015",Full Time,7,Choice of court :Left,6,"Patliputra Sports Complex, Patna",,Patna Pirates,2
671,88,Match 27,8/2/2015,20:00,Jaipur Pink Panthers beat Puneri Paltan (35-29),79.0,79.0,2,"Pro Kabaddi League, 2015",Full Time,7,Choice of court :Right,6,"Patliputra Sports Complex, Patna",,Jaipur Pink Panthers,4
672,89,Match 28,8/2/2015,21:00,Match Tied,46.0,46.0,2,"Pro Kabaddi League, 2015",Full Time,6,Choice of court :Right,6,"Patliputra Sports Complex, Patna",,,1
673,9,Match 9,7/31/2014,20:00,Jaipur Pink Panthers beat Telugu Titans (46 - 32),52.0,52.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,8,Choice of court : Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Telugu Titans,2
674,90,Match 29,8/4/2015,20:00,Match Tied,190.0,190.0,2,"Pro Kabaddi League, 2015",Full Time,3,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",,,6
675,91,Match 30,8/4/2015,21:00,U Mumba beat Dabang Delhi (29-25),,,2,"Pro Kabaddi League, 2015",Full Time,2,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",,U Mumba,7
676,92,Match 31,8/5/2015,20:00,Telugu Titans beat Bengal Warriors (44-28),81.0,81.0,2,"Pro Kabaddi League, 2015",Full Time,4,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",,Telugu Titans,2
677,93,Match 32,8/6/2015,20:00,Bengaluru Bulls beat Bengal Warriors (33-22),26.0,26.0,2,"Pro Kabaddi League, 2015",Full Time,1,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",,Bengal Warriors,7
678,94,Match 33,8/6/2015,21:00,Telugu Titans beat Patna Pirates (54-32),,,2,"Pro Kabaddi League, 2015",Full Time,8,Choice of court :Right,9,"Gachibowli Indoor Stadium, Hyderabad",,Patna Pirates,6
679,95,Match 34,8/7/2015,20:00,Jaipur Pink Panthers beat U Mumba (35-25),190.0,190.0,2,"Pro Kabaddi League, 2015",Full Time,5,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",,U Mumba,4
680,96,Match 35,8/7/2015,21:00,Match Tied,124.0,124.0,2,"Pro Kabaddi League, 2015",Full Time,7,Choice of court :Left,9,"Gachibowli Indoor Stadium, Hyderabad",,,1
681,97,Match 36,8/8/2015,20:00,Bengal Warriors beat Dabang Delhi (20-17),58.0,58.0,2,"Pro Kabaddi League, 2015",Full Time,4,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",,Dabang Delhi,3
682,98,Match 37,8/8/2015,21:00,Patna Pirates beat Bengaluru Bulls (30-28),69.0,69.0,2,"Pro Kabaddi League, 2015",Full Time,6,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",,Patna Pirates,3
683,99,Match 38,8/9/2015,20:00,U Mumba beat Bengal Warriors (31-17),29.0,29.0,2,"Pro Kabaddi League, 2015",Full Time,5,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",,U Mumba,1
